series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Sex	Reporting Type
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2012.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2014.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.2	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.2	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.2	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15-24	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	MALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	BOTHSEX	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	25+	FEMALE	G
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	496	Mongolia	2016.0	0.1	Float					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	['']	M	PERCENT	15+	MALE	G
