series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2008.0	6.56	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2009.0	5.28	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2010.0	4.4	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2011.0	4.48	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2012.0	3.93	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2013.0	3.84	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2014.0	3.95	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2015.0	4.62	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2016.0	4	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	276	Germany	2017.0	3.67	Float					http://data.imf.org/FSI	['Indicator for the whole deposit-taking sector']	C	PERCENT	G
