series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2001.0	0.22999	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2002.0	0.21064	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2003.0	0.20698	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2004.0	0.27055	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2005.0	0.28235	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2006.0	0.36066	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2007.0	0.39045	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2008.0	0.60604	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2009.0	0.45981	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2010.0	0.4399	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2011.0	0.43143	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2012.0	0.37502	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2013.0	0.34839	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2014.0	0.34878	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2015.0	0.54751	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2016.0	0.3827	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	2017.0	0.42077	Float					IMF data. UNSD national account estimates	['Budgetary Central Government']	C	INDEX	G
