series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2001.0	0.53139	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2002.0	0.51026	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2003.0	0.47535	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2004.0	0.52181	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2005.0	0.48546	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2006.0	0.44142	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2007.0	0.54635	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2008.0	0.34213	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2009.0	0.40393	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2010.0	0.38009	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2011.0	0.49067	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2012.0	0.40135	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2013.0	0.44132	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2014.0	0.33385	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2015.0	0.34677	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2016.0	0.7301	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	2017.0	0.57415	Float					Combined IMF and FAO Questionaire. UNSD national account estimates.	['Budgetary Central Government']	C	INDEX	G
