series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2000.0	5.081	Float					COFETEL.	['']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2001.0	7.038	Float					INEGI.	['']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2002.0	11.900	Float					ITU estimate.	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2003.0	12.900	Float					ITU estimate.	"[""Estimated based on 2002 and 2004 surveys' results. Population age 6+.""]"	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2004.0	14.100	Float					ITU estimate.	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2005.0	17.210	Float					ITU estimate.	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2006.0	19.520	Float					ITU estimate.	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2007.0	20.810	Float					Comisión Federal de Telecomunicaciones	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2008.0	21.710	Float					Comisión Federal de Telecomunicaciones de México	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2009.0	26.340	Float					Comisión Federal de Telecomunicaciones de México	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2010.0	31.050	Float					Comisión Federal de Telecomunicaciones de México	['Estimate to December based on ENDUTIH survey. Refers to total population.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2011.0	37.176	Float					INEGI	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2012.0	39.750	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2013.0	43.460	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2014.0	44.390	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Population age 6+.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2015.0	57.431	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Population age 6+. Break in comparability: as of 2015 the respondent of ICT use questions is a self-respondent randomly selected and the survey is a stand-alone ICT survey. Before the ICTsurvey was a module attached to a main survey and respondent was an informed person of the household who responded about self and the other members of the household.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2016.0	59.540	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Figures for the population aged 6 and over. Data referring to the month of May 2016.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2017.0	63.852	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['Figures for the population aged 6 and over. Data referring to the month of May 2017.']	NA	PER_100_POP	G
IT_USE_ii99	Internet users per 100 inhabitants	484	Mexico	2018.0	65.773	Float					Instituto Nacional de Estadística y Geografía (INEGI)	['']	NA	PER_100_POP	G
